Time,Type,Price,Amount,RSI,Volatility,MarketState,Result,Profit,DayPnL
2025-03-30 09:06:00,SHORT,1837.23,10,76.1,2.83,Normal,WIN,8.0,8.0
2025-03-30 11:55:00,LONG,1832.75,10,29.8,1.42,Quiet,WIN,8.0,16.0
2025-03-30 12:54:00,SHORT,1845.11,10,70.3,1.24,Quiet,WIN,8.0,24.0
2025-03-30 13:47:00,LONG,1838.64,10,30.0,0.84,Quiet,LOSS,-10.0,14.0
2025-03-30 13:48:00,LONG,1837.0,15,24.6,0.92,Quiet,LOSS,-15.0,-1.0
2025-03-30 13:49:00,LONG,1837.16,10,26.2,0.88,Quiet,WIN,8.0,7.0
2025-03-30 13:50:00,LONG,1837.23,10,26.7,0.89,Quiet,LOSS,-10.0,-3.0
2025-03-30 13:51:00,LONG,1837.5,10,29.3,0.89,Quiet,WIN,8.0,5.0
2025-03-30 13:57:00,LONG,1834.91,15,21.9,0.98,Quiet,WIN,12.0,17.0
2025-03-30 13:58:00,LONG,1834.95,15,22.4,1.00,Quiet,WIN,12.0,29.0
2025-03-30 14:18:00,LONG,1832.57,10,28.5,1.14,Quiet,WIN,8.0,37.0
2025-03-30 14:47:00,SHORT,1842.39,10,72.9,1.22,Quiet,WIN,8.0,45.0
2025-03-30 16:36:00,SHORT,1845.05,10,71.3,1.00,Quiet,WIN,8.0,53.0
2025-03-30 16:56:00,SHORT,1847.14,10,71.8,1.09,Quiet,WIN,8.0,61.0
2025-03-30 16:58:00,SHORT,1847.37,10,70.3,0.94,Quiet,WIN,8.0,69.0
2025-03-30 18:22:00,LONG,1838.46,10,29.0,1.16,Quiet,LOSS,-10.0,59.0
2025-03-30 18:23:00,LONG,1837.16,10,25.1,1.20,Quiet,LOSS,-10.0,49.0
2025-03-30 18:24:00,LONG,1834.07,15,18.8,1.36,Quiet,LOSS,-15.0,34.0
2025-03-30 18:25:00,LONG,1835.76,10,29.3,1.41,Quiet,LOSS,-10.0,24.0
2025-03-30 18:26:00,LONG,1834.06,10,25.7,1.45,Quiet,LOSS,-10.0,14.0
2025-03-30 18:32:00,LONG,1833.1,10,29.3,1.59,Quiet,LOSS,-10.0,4.0
2025-03-30 18:34:00,LONG,1831.99,10,27.3,1.66,Quiet,LOSS,-10.0,-6.0
2025-03-30 18:36:00,LONG,1826.4,15,19.8,1.92,Quiet,WIN,12.0,6.0
2025-03-30 19:16:00,SHORT,1838.44,10,75.0,1.40,Quiet,WIN,8.0,14.0
2025-03-30 19:17:00,SHORT,1839.88,15,77.7,1.50,Quiet,WIN,12.0,26.0
2025-03-30 19:18:00,SHORT,1840.0,15,77.9,1.51,Quiet,WIN,12.0,38.0
2025-03-30 19:19:00,SHORT,1839.51,10,74.8,1.47,Quiet,WIN,8.0,46.0
2025-03-31 11:50:00,LONG,1797.37,10,25.0,2.31,Normal,WIN,8.0,8.0
2025-03-31 17:11:00,LONG,1785.97,10,22.1,2.68,Normal,WIN,8.0,16.0
2025-03-31 18:48:00,SHORT,1804.86,10,78.4,2.44,Normal,WIN,8.0,24.0
2025-03-31 18:49:00,SHORT,1805.24,10,78.8,2.59,Normal,WIN,8.0,32.0
2025-03-31 18:50:00,SHORT,1807.51,15,81.0,2.77,Normal,WIN,12.0,44.0
2025-03-31 18:51:00,SHORT,1805.93,10,75.0,2.85,Normal,WIN,8.0,52.0
2025-03-31 19:18:00,SHORT,1807.3,10,70.8,1.85,Quiet,WIN,8.0,60.0
2025-03-31 19:50:00,SHORT,1815.4,15,78.4,1.98,Quiet,WIN,12.0,72.0
2025-03-31 19:52:00,SHORT,1816.57,10,76.4,2.18,Normal,WIN,8.0,80.0
2025-03-31 19:53:00,SHORT,1816.79,10,76.7,2.10,Normal,WIN,8.0,88.0
2025-03-31 19:54:00,SHORT,1816.99,10,76.9,2.15,Normal,WIN,8.0,96.0
2025-04-01 10:17:00,SHORT,1833.39,10,73.0,1.48,Quiet,WIN,8.0,8.0
2025-04-01 13:16:00,SHORT,1844.29,15,75.8,1.10,Quiet,LOSS,-15.0,-7.0
2025-04-01 13:17:00,SHORT,1844.69,15,76.7,1.14,Quiet,LOSS,-15.0,-22.0
2025-04-01 13:18:00,SHORT,1845.85,15,79.2,1.29,Quiet,LOSS,-15.0,-37.0
2025-04-01 13:19:00,SHORT,1847.13,15,81.5,1.41,Quiet,LOSS,-15.0,-52.0
2025-04-01 13:19:00,STOP,0,0,0,0,STOPPED,STOP,0,-52.0
2025-04-02 10:10:00,LONG,1877.95,10,24.1,2.08,Normal,LOSS,-10.0,-10.0
2025-04-02 10:11:00,LONG,1877.11,10,23.1,2.21,Normal,LOSS,-10.0,-20.0
2025-04-02 10:16:00,LONG,1874.86,10,24.7,2.47,Normal,WIN,8.0,-12.0
2025-04-02 13:05:00,LONG,1868.09,15,23.6,1.90,Quiet,LOSS,-15.0,-27.0
2025-04-02 13:06:00,LONG,1868.08,15,23.6,1.96,Quiet,LOSS,-15.0,-42.0
2025-04-02 13:16:00,LONG,1861.47,10,20.9,2.82,Normal,LOSS,-10.0,-52.0
2025-04-02 13:16:00,STOP,0,0,0,0,STOPPED,STOP,0,-52.0
2025-04-03 11:43:00,LONG,1818.58,10,29.3,1.62,Quiet,WIN,8.0,8.0
2025-04-03 12:44:00,SHORT,1840.85,10,79.8,2.18,Normal,WIN,8.0,16.0
2025-04-03 12:45:00,SHORT,1841.47,15,80.4,2.29,Normal,WIN,12.0,28.0
2025-04-03 12:46:00,SHORT,1840.96,10,78.4,2.44,Normal,WIN,8.0,36.0
2025-04-03 13:35:00,LONG,1826.61,10,28.3,1.49,Quiet,WIN,8.0,44.0
2025-04-03 13:36:00,LONG,1826.66,10,28.7,1.48,Quiet,WIN,8.0,52.0
2025-04-03 13:37:00,LONG,1826.01,10,27.3,1.42,Quiet,WIN,8.0,60.0
2025-04-03 13:49:00,LONG,1824.08,10,29.0,1.41,Quiet,LOSS,-10.0,50.0
2025-04-03 13:55:00,LONG,1822.3,10,28.0,1.26,Quiet,WIN,8.0,58.0
2025-04-03 13:57:00,LONG,1822.38,10,29.5,1.28,Quiet,WIN,8.0,66.0
2025-04-03 13:58:00,LONG,1821.31,10,26.6,1.29,Quiet,WIN,8.0,74.0
2025-04-03 17:58:00,LONG,1809.51,10,28.9,1.84,Quiet,WIN,8.0,82.0
2025-04-03 17:59:00,LONG,1808.79,10,27.4,1.92,Quiet,WIN,8.0,90.0
2025-04-03 18:41:00,LONG,1791.72,10,23.5,3.23,Normal,WIN,8.0,98.0
2025-04-03 18:42:00,LONG,1791.58,10,23.4,3.13,Normal,WIN,8.0,106.0
2025-04-03 18:43:00,LONG,1791.28,10,23.0,3.12,Normal,WIN,8.0,114.0
2025-04-04 09:57:00,LONG,1800.48,15,24.9,1.80,Quiet,LOSS,-15.0,-15.0
2025-04-04 12:17:00,LONG,1784.27,10,29.8,1.63,Quiet,WIN,8.0,-7.0
2025-04-04 13:26:00,SHORT,1797.06,10,71.3,1.73,Quiet,LOSS,-10.0,-17.0
2025-04-04 13:27:00,SHORT,1796.83,10,70.0,1.72,Quiet,LOSS,-10.0,-27.0
2025-04-04 13:28:00,SHORT,1796.86,10,70.1,1.69,Quiet,LOSS,-10.0,-37.0
2025-04-04 13:29:00,SHORT,1797.95,10,72.9,1.69,Quiet,LOSS,-10.0,-47.0
2025-04-04 13:29:00,STOP,0,0,0,0,STOPPED,STOP,0,-47.0
2025-04-05 11:11:00,LONG,1811.12,10,28.5,0.85,Quiet,WIN,8.0,8.0
2025-04-05 11:29:00,LONG,1809.13,10,29.9,1.08,Quiet,WIN,8.0,16.0
2025-04-05 11:30:00,LONG,1809.01,10,29.6,1.09,Quiet,WIN,8.0,24.0
2025-04-05 12:51:00,LONG,1809.13,10,29.5,0.72,Quiet,LOSS,-10.0,14.0
2025-04-05 12:56:00,LONG,1806.67,15,24.2,0.82,Quiet,WIN,12.0,26.0
2025-04-05 13:30:00,SHORT,1813.97,10,70.5,0.76,Quiet,WIN,8.0,34.0
2025-04-05 13:31:00,SHORT,1813.98,10,70.6,0.81,Quiet,WIN,8.0,42.0
2025-04-05 14:47:00,LONG,1805.44,10,27.7,1.07,Quiet,WIN,8.0,50.0
2025-04-05 14:48:00,LONG,1803.57,15,22.6,1.17,Quiet,WIN,12.0,62.0
2025-04-05 14:50:00,LONG,1804.19,10,29.2,1.17,Quiet,WIN,8.0,70.0
2025-04-05 15:47:00,SHORT,1813.61,10,71.2,0.84,Quiet,WIN,8.0,78.0
2025-04-05 17:09:00,SHORT,1815.14,10,71.4,0.59,Quiet,LOSS,-10.0,68.0
2025-04-05 17:11:00,SHORT,1816.67,10,74.1,0.73,Quiet,LOSS,-10.0,58.0
2025-04-05 17:12:00,SHORT,1817.47,15,77.0,0.73,Quiet,WIN,12.0,70.0
2025-04-05 17:13:00,SHORT,1817.27,10,74.7,0.76,Quiet,WIN,8.0,78.0
2025-04-05 17:14:00,SHORT,1817.19,10,74.0,0.71,Quiet,WIN,8.0,86.0
2025-04-05 17:56:00,SHORT,1821.01,10,70.3,0.88,Quiet,WIN,8.0,94.0
2025-04-05 19:14:00,LONG,1811.17,15,24.9,0.89,Quiet,LOSS,-15.0,79.0
2025-04-05 19:15:00,LONG,1808.91,15,19.7,1.04,Quiet,WIN,12.0,91.0
2025-04-05 19:16:00,LONG,1810.24,10,29.1,1.09,Quiet,WIN,8.0,99.0
2025-04-05 19:17:00,LONG,1810.24,10,29.0,1.14,Quiet,WIN,8.0,107.0
2025-04-05 19:23:00,LONG,1809.38,10,29.2,1.30,Quiet,WIN,8.0,115.0
2025-04-05 19:34:00,LONG,1807.53,10,29.8,1.22,Quiet,WIN,8.0,123.0
2025-04-05 19:35:00,LONG,1807.26,10,28.9,1.11,Quiet,WIN,8.0,131.0
2025-04-05 19:36:00,LONG,1806.49,10,26.6,1.11,Quiet,WIN,8.0,139.0
2025-04-05 19:37:00,LONG,1805.85,15,24.8,1.11,Quiet,WIN,12.0,151.0
2025-04-05 19:38:00,LONG,1806.01,10,26.0,1.12,Quiet,WIN,8.0,159.0
2025-04-06 11:51:00,SHORT,1808.14,10,72.5,1.08,Quiet,LOSS,-10.0,-10.0
2025-04-06 11:52:00,SHORT,1808.29,10,72.9,1.02,Quiet,WIN,8.0,-2.0
2025-04-06 11:53:00,SHORT,1808.38,10,73.2,1.01,Quiet,WIN,8.0,6.0
2025-04-06 11:55:00,SHORT,1808.2,10,70.1,0.98,Quiet,LOSS,-10.0,-4.0
2025-04-06 12:00:00,SHORT,1809.1,10,70.4,0.84,Quiet,WIN,8.0,4.0
2025-04-06 14:36:00,LONG,1805.34,10,27.3,0.71,Quiet,LOSS,-10.0,-6.0
2025-04-06 14:37:00,LONG,1804.82,10,25.5,0.76,Quiet,LOSS,-10.0,-16.0
2025-04-06 14:38:00,LONG,1804.66,15,24.9,0.80,Quiet,LOSS,-15.0,-31.0
2025-04-06 14:39:00,LONG,1803.25,15,20.8,0.84,Quiet,LOSS,-15.0,-46.0
2025-04-06 14:39:00,STOP,0,0,0,0,STOPPED,STOP,0,-46.0
2025-04-07 09:19:00,SHORT,1597.58,10,76.9,4.70,Normal,LOSS,-10.0,-10.0
2025-04-07 09:20:00,SHORT,1600.97,10,78.9,4.89,Normal,LOSS,-10.0,-20.0
2025-04-07 09:21:00,SHORT,1604.8,15,80.9,4.68,Normal,LOSS,-15.0,-35.0
2025-04-07 09:22:00,SHORT,1610.7,15,83.6,4.80,Normal,WIN,12.0,-23.0
2025-04-07 09:23:00,SHORT,1609.29,15,80.7,4.83,Normal,WIN,12.0,-11.0
2025-04-07 10:39:00,LONG,1572.92,10,21.7,3.37,Normal,WIN,8.0,-3.0
2025-04-07 11:38:00,LONG,1546.93,10,23.4,4.60,Normal,LOSS,-10.0,-13.0
2025-04-07 11:39:00,LONG,1545.39,10,22.4,4.89,Normal,LOSS,-10.0,-23.0
2025-04-07 14:20:00,LONG,1517.46,10,22.0,5.57,Normal,LOSS,-10.0,-33.0
2025-04-07 14:21:00,LONG,1514.73,10,20.5,5.73,Normal,LOSS,-10.0,-43.0
2025-04-07 14:26:00,LONG,1508.45,10,24.3,6.51,Normal,LOSS,-10.0,-53.0
2025-04-07 14:26:00,STOP,0,0,0,0,STOPPED,STOP,0,-53.0
2025-04-08 09:32:00,SHORT,1571.49,10,77.6,3.59,Normal,LOSS,-10.0,-10.0
2025-04-08 09:33:00,SHORT,1572.88,10,78.7,3.59,Normal,LOSS,-10.0,-20.0
2025-04-08 09:37:00,SHORT,1577.99,10,76.1,3.79,Normal,LOSS,-10.0,-30.0
2025-04-08 09:38:00,SHORT,1581.99,10,78.9,3.92,Normal,WIN,8.0,-22.0
2025-04-08 09:39:00,SHORT,1583.14,10,79.6,3.94,Normal,WIN,8.0,-14.0
2025-04-08 09:42:00,SHORT,1584.83,10,77.4,4.23,Normal,LOSS,-10.0,-24.0
2025-04-08 10:10:00,SHORT,1607.95,10,79.5,3.81,Normal,WIN,8.0,-16.0
2025-04-08 10:11:00,SHORT,1606.2,10,75.6,3.87,Normal,WIN,8.0,-8.0
2025-04-08 10:12:00,SHORT,1608.01,10,76.9,4.07,Normal,WIN,8.0,0.0
2025-04-08 10:13:00,SHORT,1617.38,15,82.2,4.45,Normal,WIN,12.0,12.0
2025-04-08 12:21:00,SHORT,1592.05,10,70.5,1.77,Quiet,LOSS,-10.0,2.0
2025-04-08 12:22:00,SHORT,1592.9,10,72.4,1.74,Quiet,LOSS,-10.0,-8.0
2025-04-08 12:23:00,SHORT,1593.32,10,73.3,1.70,Quiet,WIN,8.0,0.0
2025-04-08 12:26:00,SHORT,1593.68,10,71.2,1.78,Quiet,WIN,8.0,8.0
2025-04-08 12:27:00,SHORT,1595.6,15,75.3,1.81,Quiet,WIN,12.0,20.0
2025-04-08 12:31:00,SHORT,1596.24,10,71.1,1.91,Quiet,WIN,8.0,28.0
2025-04-08 16:15:00,LONG,1557.91,10,24.9,2.13,Normal,LOSS,-10.0,18.0
2025-04-09 09:11:00,LONG,1444.48,10,22.3,3.91,Normal,LOSS,-10.0,-10.0
2025-04-09 09:12:00,LONG,1435.18,15,17.3,4.50,Normal,LOSS,-15.0,-25.0
2025-04-09 09:13:00,LONG,1436.5,10,20.0,4.89,Normal,LOSS,-10.0,-35.0
2025-04-09 09:14:00,LONG,1428.29,15,16.4,5.40,Normal,LOSS,-15.0,-50.0
2025-04-09 09:14:00,STOP,0,0,0,0,STOPPED,STOP,0,-50.0
2025-04-10 09:34:00,LONG,1630.01,10,24.5,2.56,Normal,WIN,8.0,8.0
2025-04-10 09:35:00,LONG,1628.48,10,22.6,2.58,Normal,WIN,8.0,16.0
2025-04-10 10:48:00,LONG,1633.21,10,29.0,1.96,Quiet,LOSS,-10.0,6.0
2025-04-10 10:49:00,LONG,1632.93,10,28.4,1.95,Quiet,LOSS,-10.0,-4.0
2025-04-10 10:50:00,LONG,1632.05,10,26.8,1.98,Quiet,WIN,8.0,4.0
2025-04-10 11:15:00,LONG,1617.48,10,23.7,2.62,Normal,LOSS,-10.0,-6.0
2025-04-10 11:16:00,LONG,1616.04,10,22.4,2.79,Normal,LOSS,-10.0,-16.0
2025-04-10 11:18:00,LONG,1615.89,10,24.7,2.95,Normal,LOSS,-10.0,-26.0
2025-04-10 11:19:00,LONG,1608.8,15,18.7,3.29,Normal,LOSS,-15.0,-41.0
2025-04-10 11:20:00,LONG,1607.77,15,18.0,3.40,Normal,LOSS,-15.0,-56.0
2025-04-10 11:20:00,STOP,0,0,0,0,STOPPED,STOP,0,-56.0
2025-04-11 09:33:00,SHORT,1538.29,15,80.3,2.88,Normal,WIN,12.0,12.0
2025-04-11 09:34:00,SHORT,1543.29,15,84.0,3.32,Normal,WIN,12.0,24.0
2025-04-11 10:59:00,LONG,1532.52,10,27.2,1.69,Quiet,WIN,8.0,32.0
2025-04-11 12:14:00,SHORT,1552.06,10,75.5,1.99,Normal,WIN,8.0,40.0
2025-04-11 12:15:00,SHORT,1553.76,10,77.8,2.10,Normal,WIN,8.0,48.0
2025-04-11 13:09:00,LONG,1540.84,10,29.3,1.50,Quiet,WIN,8.0,56.0
2025-04-11 13:10:00,LONG,1540.32,10,27.9,1.50,Quiet,WIN,8.0,64.0
2025-04-11 13:29:00,SHORT,1550.21,10,71.1,1.71,Quiet,WIN,8.0,72.0
2025-04-11 13:31:00,SHORT,1550.66,10,71.0,1.61,Quiet,WIN,8.0,80.0
2025-04-11 14:07:00,SHORT,1554.3,10,73.0,1.55,Quiet,WIN,8.0,88.0
2025-04-11 14:08:00,SHORT,1554.27,10,72.9,1.55,Quiet,WIN,8.0,96.0
2025-04-11 14:11:00,SHORT,1555.88,10,73.7,1.62,Quiet,WIN,8.0,104.0
2025-04-11 14:12:00,SHORT,1555.46,10,71.1,1.61,Quiet,WIN,8.0,112.0
2025-04-11 14:13:00,SHORT,1556.37,10,73.2,1.68,Quiet,WIN,8.0,120.0
2025-04-11 14:47:00,SHORT,1558.82,10,71.5,1.47,Quiet,WIN,8.0,128.0
2025-04-11 16:02:00,LONG,1539.81,15,19.1,2.26,Normal,WIN,12.0,140.0
2025-04-11 18:34:00,SHORT,1577.49,10,79.2,2.65,Normal,WIN,8.0,148.0
2025-04-11 18:35:00,SHORT,1576.82,10,77.2,2.88,Normal,WIN,8.0,156.0
2025-04-11 18:36:00,SHORT,1580.74,15,80.7,3.18,Normal,WIN,12.0,168.0
2025-04-12 09:52:00,LONG,1552.55,10,27.9,1.60,Quiet,WIN,8.0,8.0
2025-04-12 11:39:00,SHORT,1555.21,10,70.7,1.34,Quiet,LOSS,-10.0,-2.0
2025-04-12 12:29:00,SHORT,1556.93,10,71.4,1.19,Quiet,LOSS,-10.0,-12.0
2025-04-12 12:30:00,SHORT,1558.05,15,75.1,1.18,Quiet,LOSS,-15.0,-27.0
2025-04-12 12:32:00,SHORT,1566.36,15,83.9,1.64,Quiet,WIN,12.0,-15.0
2025-04-12 14:08:00,SHORT,1573.76,15,75.3,1.03,Quiet,WIN,12.0,-3.0
2025-04-12 14:25:00,SHORT,1577.77,10,72.4,1.51,Quiet,WIN,8.0,5.0
2025-04-12 15:37:00,SHORT,1579.76,10,71.2,1.24,Quiet,LOSS,-10.0,-5.0
2025-04-12 15:38:00,SHORT,1580.0,10,72.0,1.25,Quiet,LOSS,-10.0,-15.0
2025-04-12 15:39:00,SHORT,1580.74,10,74.2,1.28,Quiet,LOSS,-10.0,-25.0
2025-04-12 15:47:00,SHORT,1582.04,10,70.1,1.53,Quiet,WIN,8.0,-17.0
2025-04-12 15:55:00,SHORT,1583.33,10,71.9,1.46,Quiet,WIN,8.0,-9.0
2025-04-12 16:07:00,SHORT,1593.27,15,81.1,2.09,Normal,LOSS,-15.0,-24.0
2025-04-12 16:08:00,SHORT,1591.78,10,75.0,2.23,Normal,LOSS,-10.0,-34.0
2025-04-12 16:09:00,SHORT,1597.38,15,80.9,2.47,Normal,WIN,12.0,-22.0
2025-04-12 16:11:00,SHORT,1599.26,10,77.9,2.93,Normal,WIN,8.0,-14.0
2025-04-12 16:12:00,SHORT,1599.89,10,78.4,3.09,Normal,WIN,8.0,-6.0
2025-04-12 17:49:00,SHORT,1599.92,10,70.8,1.68,Quiet,WIN,8.0,2.0
2025-04-12 18:44:00,LONG,1589.12,10,29.8,1.16,Quiet,WIN,8.0,10.0
2025-04-12 18:45:00,LONG,1588.18,10,26.4,1.15,Quiet,WIN,8.0,18.0
2025-04-12 19:03:00,SHORT,1594.99,10,71.6,1.27,Quiet,LOSS,-10.0,8.0
2025-04-13 09:53:00,LONG,1623.14,10,22.8,3.11,Normal,LOSS,-10.0,-10.0
2025-04-13 09:54:00,LONG,1623.48,10,24.0,3.06,Normal,LOSS,-10.0,-20.0
2025-04-13 09:55:00,LONG,1621.05,10,21.5,3.18,Normal,LOSS,-10.0,-30.0
2025-04-13 09:56:00,LONG,1621.19,10,21.9,3.14,Normal,LOSS,-10.0,-40.0
2025-04-13 09:57:00,LONG,1614.71,15,16.6,3.65,Normal,WIN,12.0,-28.0
2025-04-13 12:10:00,LONG,1618.33,10,28.3,1.49,Quiet,LOSS,-10.0,-38.0
2025-04-13 12:11:00,LONG,1617.24,10,25.6,1.56,Quiet,LOSS,-10.0,-48.0
2025-04-13 12:11:00,STOP,0,0,0,0,STOPPED,STOP,0,-48.0
2025-04-14 10:25:00,SHORT,1630.08,10,75.5,2.56,Normal,LOSS,-10.0,-10.0
2025-04-14 10:26:00,SHORT,1632.19,10,78.4,2.67,Normal,LOSS,-10.0,-20.0
2025-04-14 10:27:00,SHORT,1632.96,10,79.4,2.54,Normal,LOSS,-10.0,-30.0
2025-04-14 10:28:00,SHORT,1635.07,15,81.8,2.63,Normal,LOSS,-15.0,-45.0
2025-04-14 10:28:00,STOP,0,0,0,0,STOPPED,STOP,0,-45.0
2025-04-15 09:10:00,LONG,1617.38,10,23.8,2.41,Normal,WIN,8.0,8.0
2025-04-15 10:28:00,LONG,1622.7,10,24.5,2.19,Normal,LOSS,-10.0,-2.0
2025-04-15 10:31:00,LONG,1620.34,10,21.6,2.14,Normal,LOSS,-10.0,-12.0
2025-04-15 10:33:00,LONG,1619.29,10,24.6,2.28,Normal,WIN,8.0,-4.0
2025-04-15 11:26:00,SHORT,1634.33,10,71.3,1.79,Quiet,LOSS,-10.0,-14.0
2025-04-15 11:32:00,SHORT,1636.33,10,74.0,1.67,Quiet,LOSS,-10.0,-24.0
2025-04-15 11:33:00,SHORT,1637.06,15,75.8,1.73,Quiet,LOSS,-15.0,-39.0
2025-04-15 11:34:00,SHORT,1642.14,15,83.8,1.96,Quiet,WIN,12.0,-27.0
2025-04-15 12:24:00,LONG,1631.9,10,28.1,1.43,Quiet,WIN,8.0,-19.0
2025-04-15 13:04:00,SHORT,1642.66,10,70.7,1.85,Quiet,WIN,8.0,-11.0
2025-04-15 15:21:00,SHORT,1644.74,10,70.1,1.71,Quiet,WIN,8.0,-3.0
2025-04-15 15:23:00,SHORT,1645.4,10,70.4,1.55,Quiet,WIN,8.0,5.0
2025-04-15 17:11:00,SHORT,1645.32,10,70.2,1.43,Quiet,LOSS,-10.0,-5.0
2025-04-15 17:16:00,SHORT,1649.1,15,75.8,1.52,Quiet,WIN,12.0,7.0
2025-04-15 17:17:00,SHORT,1648.95,10,74.9,1.54,Quiet,WIN,8.0,15.0
2025-04-15 17:18:00,SHORT,1649.63,15,76.3,1.67,Quiet,WIN,12.0,27.0
2025-04-15 17:21:00,SHORT,1649.48,10,70.5,1.69,Quiet,WIN,8.0,35.0
2025-04-15 17:35:00,LONG,1639.36,10,29.6,1.79,Quiet,WIN,8.0,43.0
2025-04-15 17:36:00,LONG,1637.14,15,24.8,1.75,Quiet,WIN,12.0,55.0
2025-04-15 17:37:00,LONG,1635.04,15,21.3,1.90,Quiet,WIN,12.0,67.0
2025-04-15 18:01:00,SHORT,1649.59,10,72.6,1.62,Quiet,WIN,8.0,75.0
2025-04-15 18:02:00,SHORT,1649.19,10,70.3,1.65,Quiet,WIN,8.0,83.0
2025-04-15 18:23:00,LONG,1632.93,10,21.9,2.39,Normal,LOSS,-10.0,73.0
2025-04-15 18:34:00,LONG,1626.55,10,22.4,2.45,Normal,WIN,8.0,81.0
2025-04-15 19:19:00,LONG,1622.88,10,27.5,1.54,Quiet,WIN,8.0,89.0
2025-04-16 11:33:00,LONG,1593.14,10,28.4,1.17,Quiet,LOSS,-10.0,-10.0
2025-04-16 11:48:00,LONG,1591.05,10,29.6,1.18,Quiet,WIN,8.0,-2.0
2025-04-16 11:52:00,LONG,1589.05,15,24.4,1.19,Quiet,WIN,12.0,10.0
2025-04-16 11:53:00,LONG,1588.78,15,23.7,1.17,Quiet,LOSS,-15.0,-5.0
2025-04-16 11:54:00,LONG,1589.23,10,27.6,1.18,Quiet,WIN,8.0,3.0
2025-04-16 12:17:00,LONG,1581.35,15,22.9,1.74,Quiet,LOSS,-15.0,-12.0
2025-04-16 12:18:00,LONG,1582.08,10,26.7,1.85,Quiet,LOSS,-10.0,-22.0
2025-04-16 12:19:00,LONG,1580.37,15,23.7,1.92,Quiet,LOSS,-15.0,-37.0
2025-04-16 12:20:00,LONG,1579.49,15,22.3,1.95,Quiet,WIN,12.0,-25.0
2025-04-16 12:21:00,LONG,1577.14,15,19.1,2.05,Normal,WIN,12.0,-13.0
2025-04-16 13:03:00,SHORT,1588.5,10,71.5,1.50,Quiet,LOSS,-10.0,-23.0
2025-04-16 13:04:00,SHORT,1588.56,10,71.7,1.47,Quiet,LOSS,-10.0,-33.0
2025-04-16 13:05:00,SHORT,1588.54,10,71.5,1.48,Quiet,LOSS,-10.0,-43.0
2025-04-16 13:06:00,SHORT,1591.56,15,78.4,1.54,Quiet,WIN,12.0,-31.0
2025-04-16 13:07:00,SHORT,1590.37,10,71.1,1.47,Quiet,LOSS,-10.0,-41.0
2025-04-16 13:13:00,SHORT,1591.5,10,70.0,1.47,Quiet,WIN,8.0,-33.0
2025-04-16 13:24:00,LONG,1574.8,10,21.7,2.51,Normal,LOSS,-10.0,-43.0
2025-04-16 13:26:00,LONG,1563.86,15,16.8,3.78,Normal,WIN,12.0,-31.0
2025-04-16 13:27:00,LONG,1565.1,10,20.4,3.96,Normal,WIN,8.0,-23.0
2025-04-16 13:28:00,LONG,1563.59,15,19.3,4.07,Normal,WIN,12.0,-11.0
2025-04-16 13:29:00,LONG,1564.46,10,21.8,4.17,Normal,WIN,8.0,-3.0
2025-04-16 15:25:00,LONG,1566.24,10,25.4,1.26,Quiet,WIN,8.0,5.0
2025-04-16 15:27:00,LONG,1566.29,10,28.4,1.28,Quiet,LOSS,-10.0,-5.0
2025-04-16 15:58:00,LONG,1562.01,10,30.0,1.60,Quiet,WIN,8.0,3.0
2025-04-16 17:48:00,LONG,1568.79,10,29.4,1.51,Quiet,WIN,8.0,11.0
2025-04-16 17:49:00,LONG,1568.17,10,27.8,1.52,Quiet,WIN,8.0,19.0
2025-04-16 17:50:00,LONG,1567.61,10,26.5,1.55,Quiet,LOSS,-10.0,9.0
2025-04-16 18:20:00,SHORT,1577.83,10,73.5,1.62,Quiet,LOSS,-10.0,-1.0
2025-04-16 19:50:00,SHORT,1584.75,10,71.4,1.34,Quiet,WIN,8.0,7.0
2025-04-17 09:13:00,SHORT,1588.63,10,71.5,1.34,Quiet,WIN,8.0,8.0
2025-04-17 09:14:00,SHORT,1588.5,10,70.6,1.34,Quiet,WIN,8.0,16.0
2025-04-17 11:26:00,LONG,1582.73,10,28.5,1.38,Quiet,LOSS,-10.0,6.0
2025-04-17 11:28:00,LONG,1581.84,10,29.5,1.39,Quiet,LOSS,-10.0,-4.0
2025-04-17 11:29:00,LONG,1580.05,10,25.9,1.54,Quiet,WIN,8.0,4.0
2025-04-17 11:30:00,LONG,1578.3,15,22.9,1.60,Quiet,WIN,12.0,16.0
2025-04-17 11:31:00,LONG,1579.32,10,28.2,1.65,Quiet,WIN,8.0,24.0
2025-04-17 11:36:00,LONG,1578.8,10,29.1,1.82,Quiet,WIN,8.0,32.0
2025-04-17 12:51:00,SHORT,1589.88,10,74.6,1.27,Quiet,LOSS,-10.0,22.0
2025-04-17 12:52:00,SHORT,1589.8,10,74.0,1.21,Quiet,LOSS,-10.0,12.0
2025-04-17 12:53:00,SHORT,1589.92,10,74.3,1.18,Quiet,LOSS,-10.0,2.0
2025-04-17 12:54:00,SHORT,1590.58,15,76.0,1.18,Quiet,LOSS,-15.0,-13.0
2025-04-17 12:55:00,SHORT,1589.82,10,70.5,1.24,Quiet,LOSS,-10.0,-23.0
2025-04-17 13:01:00,SHORT,1591.19,10,72.6,1.24,Quiet,LOSS,-10.0,-33.0
2025-04-17 13:03:00,SHORT,1592.0,10,73.0,1.26,Quiet,LOSS,-10.0,-43.0
